review_id,listing_id,number_of_reviews,review_scores_rating
8291,1473808495357065497,1,3.0
8292,1683190222669330084,0,
8293,1683186461643408707,0,
8294,1641833181129420887,0,
8295,859640904306972182,0,
8296,1448494285801199078,0,
8297,41417990,17,4.71
8298,44107910,5,5.0
8299,1074897457433295618,0,
8300,1378006987257234302,4,3.75
8301,1631822504320901615,0,
8302,1474416686289072531,0,
8303,1372910961119396409,3,5.0
8304,2069445,2,5.0
8305,1285326542302837376,0,
8306,41513230,6,3.67
8307,1260873871972121034,0,
8308,1687827816750584896,3,5.0
8309,1151072111360757688,0,
8310,1366027163086708756,0,
8311,656174850077689348,3,4.67
8312,958246671235471938,1,5.0
8313,1630130252474296573,0,
8314,1591115587529126906,0,
8315,1589958027781997466,0,
8316,1344070068045171446,0,
8317,29560835,1,1.0
8318,31306442,0,
8319,1627431678088658338,0,
8320,611857051552223450,0,
8321,1328347175785033761,0,
8322,1601267110081717270,0,
8323,1336933516591211795,0,
8324,722663940692007849,0,
8325,26430910,1,4.0
8326,11764443,41,4.95
8327,1699291387830835562,0,
8328,1655911822973993832,1,5.0
8329,1150550035418527113,0,
8330,1647645286977149870,0,
8331,1691841170751687617,0,
8332,1530208887876977196,0,
8333,947438946820524803,1,4.0
8334,965105865368218623,0,
8335,7191023,1,5.0
8336,1348129517631694705,5,5.0
8337,1047572239621789638,0,
8338,48172542,4,5.0
8339,1294748462082994421,0,
8340,41075801,45,4.89
8341,1627878221477285326,0,
8342,727745125998611444,0,
8343,1637372347726203505,0,
8344,1330727666510371413,3,3.33
8345,1557040829166352643,4,4.75
8346,1699165938594349509,0,
8347,1595419343746067234,1,5.0
8348,1590585034797592931,2,4.5
8349,1603548083214517135,6,5.0
8350,1353565359839903831,0,
8351,980902352094830263,2,5.0
8352,1610515005322057376,0,
8353,883996084100379658,2,5.0
8354,1572610635756106741,0,
8355,1138164995227016693,0,
8356,1147599737125330654,0,
8357,1319668732666618016,0,
8358,1116638684709451482,0,
8359,1206889072611320984,7,5.0
8360,1448496803496355781,0,
8361,761852754245972307,36,4.61
8362,1685211958330602458,0,
8363,48792606,4,4.25
8364,1586530388194014869,1,5.0
8365,5446612,0,
8366,1428295123890687898,0,
8367,1699923755587429165,0,
8368,1616558962675560652,0,
8369,1610095670157319051,1,5.0
8370,36812981,6,3.83
8371,1353977888158442416,2,4.5
8372,1204365646973227518,0,
8373,1285493618265840491,5,4.4
8374,1714949740347210993,0,
8375,1482435608945156397,0,
8376,1715462107288989716,0,
8377,1604329257992481919,0,
8378,1442418358599870175,0,
8379,861151761039692395,0,
8380,1470167025807249291,0,
8381,1428412022817574046,0,
8382,1327539830933936629,0,
8383,48223410,0,
8384,42868913,0,
8385,797470206602698922,1,4.0
8386,797451645257227101,4,4.5
8387,1338152561975222008,1,5.0
8388,1515961757590576409,1,5.0
8389,1079658580009345506,0,
8390,1044894965498719698,0,
8391,1177483544176826945,0,
8392,16573727,8,4.63
8393,12547233,0,
8394,813395347840989111,26,4.54
8395,951119195958852131,1,4.0
8396,1131545064989619804,0,
8397,714154234581253511,0,
8398,1319419113481301151,0,
8399,1638413,232,4.47
8400,1348602100071533822,0,
8401,1447565568811631392,0,
8402,16969583,51,4.9
8403,790280473547745220,0,
8404,866421839269438674,0,
8405,1231633629658254966,0,
8406,1598538040602172222,0,
8407,1079670673102527156,0,
8408,1206391455440145217,2,5.0
8409,29752232,20,4.85
8410,1649960958820379320,0,
8411,958380906341330737,2,5.0
8412,1296178970789403011,0,
8413,1639530209348246385,0,
8414,14764995,2,4.0
8415,780841128027638681,0,
8416,1225245673289028411,71,4.93
8417,770068397906541488,17,4.94
8418,1335332143316512820,0,
8419,1597043724862167854,0,
8420,1626813654650572031,2,5.0
8421,43619274,0,
8422,1686123719468165878,0,
8423,791310976784805947,0,
8424,1215147374051076864,0,
8425,1539143621047621783,14,5.0
8426,1478227613921423031,0,
8427,1716504188710004077,0,
8428,1122357563893052078,19,4.26
8429,16127261,164,4.77
8430,1107173118794490300,0,
8431,1471404365754736252,0,
8432,1586532469863841028,0,
8433,1659288721134151812,2,4.5
8434,1662815426506925037,2,4.5
8435,1317774019512746131,4,4.75
8436,1689907515612377866,0,
8437,1427402018618978139,1,5.0
8438,14542313,2,5.0
8439,1588228103401702804,0,
8440,1705566636761662881,0,
8441,1357221085370181663,11,4.64
8442,1613529016780074033,4,4.5
8443,1396656609146068610,0,
8444,1292549736511460732,19,5.0
8445,1678748345987104510,0,
8446,1557112833327929272,2,5.0
8447,36306886,0,
8448,1478740091156987337,0,
8449,1478749620307404536,0,
8450,42561395,0,
8451,1608780204527632996,1,5.0
8452,1140150238097633316,0,
8453,761834316732148365,23,4.13
8454,797467878069315754,0,
8455,1531197492896465991,0,
8456,701127972404739481,2,5.0
8457,944524364008107036,20,4.05
8458,1466363126035956815,25,4.64
8459,783872351413089405,50,4.86
8460,1667107900758078053,0,
8461,1408384584045385371,0,
8462,1712198293901516629,0,
8463,1618756656575859160,2,5.0
8464,36920222,3,4.33
8465,770665341357967257,0,
8466,1669446293142883234,0,
8467,1340656877187158872,0,
8468,1714254698741796121,1,5.0
8469,1573944355684575436,3,5.0
8470,654837518221261114,1,5.0
8471,1683218828394637862,0,
8472,1123220271173483246,8,4.88
8473,1479405206154618446,14,4.93
8474,1589120770055854939,0,
8475,1704279108732242762,0,
8476,969939192001163777,29,4.69
8477,1343932146620579197,0,
8478,15345697,28,4.0
8479,951399904494295010,0,
8480,1282627955941525601,11,4.82
8481,1231659580588830482,0,
8482,1427403824558363308,0,
8483,14542186,7,4.0
8484,1699930224408493161,0,
8485,1479394652782054437,13,4.77
8486,737298955453759382,3,5.0
8487,1642600839213436556,1,5.0
8488,1466550813190363419,7,5.0
8489,1644773643648011724,1,5.0
8490,16802331,47,4.83
8491,1285523215571065568,5,4.2
8492,1284035297087365597,3,3.67
8493,1514102746505589089,5,5.0
8494,957896150775042635,0,
8495,1039785699727773846,49,4.67
8496,1588197192370016091,0,
8497,1581189467667905202,0,
8498,1505828296381288632,0,
8499,1404440293539728145,1,5.0
8500,1460743507660932295,0,
8501,1683253089971807001,3,4.67
8502,2033997,86,4.82
8503,858517566032402862,1,5.0
8504,1493128716457534638,2,5.0
8505,1468897740917644420,0,
8506,1601348763307550639,6,5.0
8507,1635566860241099307,8,5.0
8508,1330351763226683964,0,
8509,1331002774552938102,0,
8510,1238891916415836316,1,5.0
8511,1502065869860247717,16,4.69
8512,1416391544361687360,7,5.0
8513,1331034284358213151,0,
8514,1330338267723610230,0,
8515,1374395078936114611,0,
8516,1525414957363666681,0,
8517,1329446687586341230,0,
8518,694630604140164517,28,4.46
8519,1330370596112866343,0,
8520,14845420,1,4.0
8521,1331715283979458003,1,4.0
8522,1562182751664448512,0,
8523,1205608438090578157,0,
8524,630049544838628284,0,
8525,1574899984944548953,3,5.0
8526,1303702798035458061,0,
8527,1552075941098682366,0,
8528,961521063997976807,2,3.0
8529,1223157318721139672,24,4.67
8530,26483069,167,4.73
8531,1164351788195574462,1,5.0
8532,26551095,16,4.63
8533,31026006,2,5.0
8534,8480649,0,
8535,904599755199139000,10,5.0
8536,1434424831402119625,31,5.0
8537,1478734487909706862,0,
8538,790266011396665923,9,4.89
8539,1595700526152345116,0,
8540,790251685685460492,1,5.0
8541,1574886246086688202,3,4.33
8542,1173034864311410541,2,5.0
8543,893594253146261274,8,4.38
8544,1370777956222519898,0,
8545,1610225498772232701,0,
8546,1269818220228759643,6,4.67
8547,3255600,1,3.0
8548,790237687527407972,1,5.0
8549,744557718346043938,2,5.0
8550,1370781135425621657,0,
8551,25937305,2,3.5
8552,5474276,0,
8553,1040325463460992834,0,
8554,49166448,1,5.0
8555,790460406360583597,0,
8556,1707424418191238635,0,
8557,1143525270487075103,0,
8558,1648146691044557436,0,
8559,1707926082290459817,0,
8560,1170668567973263054,0,
8561,1364917332697025577,0,
8562,981082412956141181,1,4.0
8563,1559911287314329361,1,5.0
8564,1101210937618794480,3,5.0
8565,1626574356105405838,1,5.0
8566,1577479633922081782,0,
8567,1463662249732299136,0,
8568,1141944957633851431,1,1.0
8569,1689196096888034038,0,
8570,1600688831494200323,0,
8571,1603544515615822579,0,
8572,1707916906941785804,0,
8573,1063930142712282757,0,
8574,1681945904747226428,0,
8575,1345386727009603088,0,
8576,1622855847457524456,9,5.0
8577,18760150,3,4.33
8578,4682485,3,5.0
8579,1562246948829619724,0,
8580,1248182738337680324,0,
8581,11559708,1,5.0
8582,710042462192250862,2,4.0
8583,1605071283140351546,0,
8584,952027818374309587,0,
8585,1527304788041362413,9,4.78
8586,29917627,0,
8587,1576473696597519033,10,4.6
8588,7054739,4,4.25
8589,1622510477703006530,0,
8590,1290177796302581386,3,3.33
8591,1286251719347022862,0,
8592,838640297501175709,0,
8593,1134414597238809318,9,4.44
8594,1609841691116310499,0,
8595,1602748298326022846,0,
8596,1365907559473093516,0,
8597,948494673999780694,0,
8598,1583963250013367125,0,
8599,1255696202531753632,1,5.0
8600,36136186,5,4.8
8601,1148424435132216443,2,5.0
8602,1125424340501816954,10,4.7
8603,611195600894411189,0,
8604,1191341361518070169,1,5.0
8605,1584827897001176464,0,
8606,831102132324976535,0,
8607,1246748634515087826,1,5.0
8608,1528094297186609375,2,4.5
8609,32028487,0,
8610,5768310,0,
8611,1362818734466162928,0,
8612,951999069951629530,0,
8613,983966331393259188,1,4.0
8614,871566519845271242,13,4.69
8615,1687575401415021283,0,
8616,1470659573127126561,1,5.0
8617,1669519096657210721,2,5.0
8618,1619299639961592816,2,5.0
8619,1141956262558253203,2,4.0
8620,1294997396508890783,0,
8621,1085315474121915111,2,5.0
8622,1086685212289985987,0,
8623,1552486740445469557,0,
8624,1586058625198274657,8,4.75
8625,1486254719845736208,0,
8626,19073902,0,
8627,1680285723917950025,0,
8628,1582677725047214782,0,
8629,1441265888526881919,0,
8630,1301924577769517375,0,
8631,1189571650973412261,4,3.75
8632,567037135949869823,176,4.75
8633,1245891679932661143,87,4.92
8634,15432951,34,4.97
8635,1431253314934876379,0,
8636,15312261,157,4.83
8637,1581923948539294500,1,5.0
8638,1500468971642853829,4,4.25
8639,970165034678370797,0,
8640,28834604,1,1.0
8641,1680274185512567231,0,
8642,1112989668502525415,28,4.89
8643,39805674,3,4.67
8644,1568500615238209065,4,5.0
8645,16173664,36,4.78
8646,1639111394958621990,3,5.0
8647,1705790276427505977,0,
8648,1963939,5,5.0
8649,1104329257216877338,92,4.74
8650,1513813406513892377,41,4.83
8651,1600908563095646708,2,5.0
8652,28472565,30,4.67
8653,1169961248819431982,6,4.83
8654,11345361,28,4.93
8655,887963137925457272,24,4.67
8656,1020531305816221454,8,4.5
8657,1085324640888314143,4,4.75
8658,1348600720890471671,0,
8659,1599938692920143013,0,
8660,52606357,6,5.0
8661,1589626663465528429,6,4.67
8662,1415646303823397171,4,5.0
8663,1380082074892384071,39,4.59
8664,1662171737391738364,0,
8665,930147899228626385,0,
8666,1348601718217793021,0,
8667,1636152691725192253,0,
8668,36730309,183,4.71
8669,1696642961835838133,0,
8670,1312823599762282958,0,
8671,8880974,45,4.82
8672,1502626053678582427,28,4.57
8673,49448392,0,
8674,1584507077933747156,0,
8675,1454186241005830039,41,4.98
8676,37472293,2,3.0
8677,1641291526331853787,0,
8678,1462380906975477159,48,4.88
8679,1458690877291089050,20,4.9
8680,1146751843768404169,0,
8681,980163139198826785,90,4.97
8682,30312066,162,4.98
8683,46091269,92,4.79
8684,1377497206417791075,14,5.0
8685,943871415266605023,12,4.92
8686,1651274569944956896,0,
8687,1573186242772189932,5,4.8
8688,1528410768232864457,12,5.0
8689,881208,0,
8690,1339617248986575017,6,5.0
8691,707637377987293133,41,4.78
8692,688013,155,4.7
8693,38591713,0,
8694,841973103339162315,17,4.88
8695,1617285737526482723,0,
8696,1433053508608514430,1,5.0
8697,1669422658945455730,0,
8698,1651346406333699290,2,4.5
8699,1593812698058480285,0,
8700,1675773949088740401,0,
8701,1497827973124139955,0,
8702,1631883020688942311,5,4.8
8703,1268035658419764222,2,5.0
8704,1683412391012574777,0,
8705,1326760943784538803,1,5.0
8706,29718999,1,5.0
8707,902584112379875827,0,
8708,1268520096770122402,77,4.97
8709,7020890,10,4.8
8710,1331684354129159409,0,
8711,954668834595343091,145,4.91
8712,1535918171931778540,2,5.0
8713,1329455213678410078,3,5.0
8714,1330348884293922796,0,
8715,5030747,33,4.97
8716,1667213651629824291,0,
8717,674825021817360043,3,5.0
8718,1717110458324749692,0,
8719,1349063285161820090,52,4.92
8720,1394714137538638605,0,
8721,1601251807582382049,0,
8722,1331001159329778992,0,
8723,811731710913088290,17,5.0
8724,1275229111313395734,0,
8725,1680560103096080761,0,
8726,17115942,0,
8727,1187726,19,4.58
8728,1051925401308978640,49,4.45
8729,1061248946473235187,1,1.0
8730,1704776,18,4.76
8731,1227663,129,4.87
8732,1380259542560312982,35,4.54
8733,1057173,203,4.65
8734,8975439,12,4.5
8735,2579342,1,5.0
8736,11362504,62,4.95
8737,1320505383454938094,14,4.93
8738,21407360,159,4.82
8739,658335632389037860,91,4.8
8740,947734556470377453,139,4.85
8741,1352290311991439174,4,5.0
8742,1585084,46,4.7
8743,1776506,32,4.78
8744,910808773988426637,6,4.83
8745,754235224168621056,14,4.86
8746,954258991487959050,180,4.93
8747,1463033744746022441,0,
8748,1085259965219859490,33,5.0
8749,1401927896658415733,0,
8750,1320050071298351582,39,4.79
8751,1450030386437574689,4,5.0
8752,978969,9,4.89
8753,2468232,30,4.93
8754,2516583,1,5.0
8755,14461316,0,
8756,1207958864437364076,95,4.82
8757,859684498176755153,35,4.94
8758,21824058,189,4.93
8759,4326012,0,
8760,587370237147842331,77,4.82
8761,2682899,25,4.88
8762,3963355,69,4.97
8763,44589665,9,4.78
8764,2778874,13,4.69
8765,2726713,78,4.87
8766,730419113848537530,14,5.0
8767,2723621,115,4.31
8768,4158983,3,4.67
8769,2983202,16,4.38
8770,41116848,14,4.86
8771,1217853518755140641,40,4.78
8772,4220414,12,4.83
8773,3638924,24,4.58
8774,706047232599233722,20,4.9
8775,36458907,144,4.77
8776,39433573,0,
8777,27292520,108,4.78
8778,1611644285649724326,7,5.0
8779,23114016,130,4.78
8780,14750135,131,4.79
8781,1291317298217372771,13,5.0
8782,15345639,7,4.14
8783,34949376,1,4.0
8784,1431528271432230381,0,
8785,34581866,15,4.87
8786,1654379127536415908,7,5.0
8787,1380200590678077666,1,5.0
8788,951042253605484161,9,4.89
8789,5958375,0,
8790,6959652,0,
8791,1612250142062574936,0,
8792,4512873,0,
8793,14578054,5,3.6
8794,846001223032683924,32,4.94
8795,1480923360881328036,0,
8796,1426625175944748982,16,4.81
8797,5485716,8,4.38
8798,1406307386997114049,0,
8799,773541931236906586,57,4.98
8800,4641768,2,4.5
8801,1497133414026648456,0,
8802,949597868959602825,41,4.51
8803,42678154,4,4.75
8804,1338292509190818874,3,3.33
8805,5962480,38,4.68
8806,1391716262580594134,11,4.91
8807,818718753920344739,15,4.87
8808,1378032791419656695,1,5.0
8809,1698641828360592295,0,
8810,33690340,54,4.7
8811,40387567,49,4.69
8812,1622908755866622370,3,5.0
8813,1446083965207549334,0,
8814,1612858557547418148,16,5.0
8815,1443932265597874480,5,4.8
8816,1708799178390085342,3,5.0
8817,1057718433346616761,36,4.78
8818,703362702092012660,3,5.0
8819,1504500517267647662,30,4.83
8820,1627974892962911263,9,4.78
8821,1661635620347519290,7,4.57
8822,1262865538688958148,159,4.55
8823,1428381230646686974,0,
8824,1252646274972120234,5,4.6
8825,676479150618789164,65,4.91
8826,1560985417285271367,27,4.89
8827,33257813,81,4.7
8828,992727931182007347,11,4.45
8829,1470845568730848703,0,
8830,13774952,4,4.0
8831,33693915,80,4.44
8832,1476872967566286932,2,4.5
8833,1613554492021508372,0,
8834,975934063280063859,50,4.88
8835,1704536362903876832,0,
8836,1162656362894624115,9,4.78
8837,1272464658580331915,100,4.91
8838,802024616632307510,11,5.0
8839,1463722747813450534,0,
8840,1339959256570061385,2,5.0
8841,18185560,0,
8842,14456950,18,4.78
8843,1090272961590225171,128,4.78
8844,1412229188258148248,0,
8845,1407946586716486623,0,
8846,591590677003793158,13,4.92
8847,1468851123159340381,0,
8848,1320704403030332537,73,4.45
8849,17933279,1,5.0
8850,16119163,181,4.88
8851,979202652844492315,88,4.86
8852,41019875,5,4.6
8853,1267837660396838006,14,4.93
8854,37613763,18,4.67
8855,1030343516101257535,78,4.96
8856,1707847244728115990,0,
8857,1426023926922484217,0,
8858,1375025419434163317,17,4.76
8859,1698306903940152328,0,
8860,1576822096357151823,0,
8861,1174638254145253612,2,5.0
8862,19127428,218,4.97
8863,7527620,58,4.86
8864,1435868775257004440,0,
8865,1557324811366770102,19,4.68
8866,29912389,13,4.85
8867,647489893578670002,5,4.6
8868,1129830561196887084,0,
8869,37506398,20,4.8
8870,1462727393535969185,3,5.0
8871,1583473796721990296,8,5.0
8872,1504341713256764078,2,5.0
8873,1669771860835629666,0,
8874,1365747475260522421,21,4.0
8875,32769557,6,4.5
8876,1223638010545594983,0,
8877,1628966198009406596,0,
8878,1535224223961852708,22,4.95
8879,1348492565711023288,23,4.96
8880,1549985348982139916,0,
8881,1146012176210346729,1,5.0
8882,32533076,98,4.38
8883,1192726555114022488,124,4.94
8884,796688899631159131,3,3.67
8885,1671751588313382407,1,5.0
8886,7118852,157,4.63
8887,1262795679978088802,49,4.82
8888,1695466413193445283,3,5.0
8889,7281268,0,
8890,1156465246600045928,71,4.76
8891,1344176787921739295,57,4.91
8892,1584775565917420282,9,5.0
8893,1019155296691000040,0,
8894,742531405412421337,347,4.94
8895,14068699,59,4.78
8896,42700804,110,4.33
8897,20126699,98,4.36
8898,3480807,677,4.83
8899,1677264275585007984,12,5.0
8900,14323512,3,4.33
8901,723572851364784185,56,4.41
8902,625229663233353868,107,4.52
8903,32977157,19,4.21
8904,1245783811677122382,38,4.95
8905,1138112095055708966,26,4.54
8906,1667983572540592108,7,4.71
8907,1620033341197404467,3,4.67
8908,820701494992458640,2,5.0
8909,31894504,12,4.5
8910,746744665656025521,83,4.73
8911,29909838,13,4.77
8912,3611451,166,4.86
8913,1156463331193663588,117,4.7
8914,1283100291949682781,25,4.76
8915,16249831,52,4.96
8916,1379017916542483427,4,5.0
8917,14845392,27,4.04
8918,1093386136676460594,5,5.0
8919,29222072,87,4.9
8920,1301111366614058257,51,4.9
8921,1321361178415351394,0,
8922,1692686750079670087,0,
8923,1382048872407912316,0,
8924,30520304,54,4.43
8925,23908185,0,
8926,1023699154395650569,98,4.92
8927,1544911011383732096,5,4.4
8928,1267344057175838928,3,5.0
8929,24270329,72,4.6
8930,1212866208715332259,0,
8931,1572270425321113109,1,3.0
8932,1649834785046581800,0,
8933,1321645088154886912,19,4.79
8934,766425069514730672,16,4.63
8935,3794264,1035,4.91
8936,1374442612838746472,0,
8937,1191759911023623252,2,5.0
8938,1412341419336505636,27,4.85
8939,7400025,0,
8940,1175997486401259018,3,3.33
8941,1481796367744061110,2,5.0
8942,1319998467610486498,0,
8943,1311444550884377777,9,5.0
8944,1188966733961371539,5,4.8
8945,1313540135615171074,18,4.72
8946,34949238,18,4.0
8947,33642791,23,4.7
8948,33320741,5,5.0
8949,1689103108348599032,0,
8950,1330055297231725977,1,5.0
8951,1658972633498404960,0,
8952,1331028920843015561,0,
8953,798841779268949593,13,4.77
8954,1054878762867492514,5,5.0
8955,1217087562482739083,0,
8956,1429122921436319311,0,
8957,1381765833614410684,2,1.5
8958,1240269975873748199,2,3.0
8959,32349668,7,4.57
8960,32726641,6,4.33
8961,643407631150783760,8,4.88
8962,1202458617674713872,37,4.81
8963,1121103470019759083,7,3.71
8964,1397510248656045838,0,
8965,1620029729387288285,2,5.0
8966,1188992212392339978,7,3.86
8967,11742537,2,5.0
